"","X","Y","FFMC","DMC","DC","ISI","temp","RH","wind","rain","area","log.Y","log.DC","log.RH","log.wind","log.area"
"377",8,6,92.1,207,672.6,8.2,21.1,54,2.2,0,0,1.79175946922805,6.51263646292812,3.98898404656427,0.78845736036427,0
"378",2,2,93.7,231.1,715.1,8.4,21.9,42,2.2,0,174.63,0.693147180559945,6.57381982201289,3.73766961828337,0.78845736036427,5.16837950943364
"379",6,5,90.9,18.9,30.6,8,8.7,51,5.8,0,0,1.6094379124341,3.45315712059287,3.93182563272433,1.75785791755237,0
"380",4,5,18.7,1.1,171.4,0,5.2,100,0.9,0,0,1.6094379124341,5.14981735822959,4.60517018598809,-0.105360515657826,0
"381",5,4,93.7,101.3,458.8,11.9,19.3,39,7.2,0,7.73,1.38629436111989,6.13079161232908,3.66356164612965,1.97408102602201,2.16676536985151
"382",8,6,90.7,194.1,643,6.8,16.2,63,2.7,0,16.33,1.79175946922805,6.46769872610435,4.14313472639153,0.993251773010283,2.85243910372751
"383",8,6,95.2,217.7,690,18,28.2,29,1.8,0,5.86,1.79175946922805,6.53813982376767,3.36729582998647,0.587786664902119,1.92570744173779
"384",9,6,91.6,248.4,753.8,6.3,20.5,58,2.7,0,42.87,1.79175946922805,6.62645281349439,4.06044301054642,0.993251773010283,3.78123071517812
"385",8,4,91.6,273.8,819.1,7.7,21.3,44,4.5,0,12.18,1.38629436111989,6.70942628404237,3.78418963391826,1.50407739677627,2.57870052907436
"386",2,4,91.6,181.3,613,7.6,20.9,50,2.2,0,16,1.38629436111989,6.41999492814714,3.91202300542815,0.78845736036427,2.83321334405622
"387",3,4,90.5,96.7,750.5,11.4,20.6,55,5.4,0,24.59,1.38629436111989,6.62207120919303,4.00733318523247,1.68639895357023,3.2422016501717
"388",5,5,90.9,18.9,30.6,8,11.6,48,5.4,0,0,1.6094379124341,3.45315712059287,3.87120101090789,1.68639895357023,0
"389",6,4,94.8,227,706.7,12,23.3,34,3.1,0,28.74,1.38629436111989,6.56202027508174,3.52636052461616,1.1314021114911,3.39249294103201
"390",7,4,94.8,227,706.7,12,23.3,34,3.1,0,0,1.38629436111989,6.56202027508174,3.52636052461616,1.1314021114911,0
"391",7,4,84.7,9.5,58.3,4.1,7.5,71,6.3,0,9.96,1.38629436111989,4.08260930600368,4.26267987704132,1.84054963339749,2.39425228151987
"392",8,6,91.1,91.3,738.1,7.2,20.7,46,2.7,0,30.18,1.79175946922805,6.60543322979084,3.8286413964891,0.993251773010283,3.43977686362963
"393",1,3,91,276.3,825.1,7.1,21.9,43,4,0,70.76,1.09861228866811,6.71671583156846,3.76120011569356,1.38629436111989,4.27332721775054
"394",2,4,93.4,15,25.6,11.4,15.2,19,7.6,0,0,1.38629436111989,3.28091121578765,2.94443897916644,2.02814824729229,0
"395",6,5,84.1,4.6,46.7,2.2,5.3,68,1.8,0,0,1.6094379124341,3.8649313978943,4.21950770517611,0.587786664902119,0
"396",4,5,85,9,56.9,3.5,10.1,62,1.8,0,51.78,1.6094379124341,4.05871738457895,4.12713438504509,0.587786664902119,3.96613233107518
"397",4,3,90.5,96.7,750.5,11.4,20.4,55,4.9,0,3.64,1.09861228866811,6.62207120919303,4.00733318523247,1.58923520511658,1.53471436623816
"398",5,6,91.6,181.3,613,7.6,24.3,33,3.6,0,3.63,1.79175946922805,6.41999492814714,3.49650756146648,1.28093384546206,1.53255686809814
"399",1,2,93.7,231.1,715.1,8.4,25.9,32,3.1,0,0,0.693147180559945,6.57381982201289,3.46573590279973,1.1314021114911,0
"400",9,5,93.3,49.5,297.7,14,28,34,4.5,0,0,1.6094379124341,5.69943972522206,3.52636052461616,1.50407739677627,0
"401",9,5,93.3,49.5,297.7,14,28,34,4.5,0,8.16,1.6094379124341,5.69943972522206,3.52636052461616,1.50407739677627,2.21484617868604
"402",3,4,91.1,88.2,731.7,8.3,22.8,46,4,0,4.95,1.38629436111989,6.59673634116592,3.8286413964891,1.38629436111989,1.78339121955754
"403",9,9,94.8,227,706.7,12,25,36,4,0,0,2.19722457733622,6.56202027508174,3.58351893845611,1.38629436111989,0
"404",8,6,90.7,194.1,643,6.8,21.3,41,3.6,0,0,1.79175946922805,6.46769872610435,3.71357206670431,1.28093384546206,0
"405",2,4,87.9,84.8,725.1,3.7,21.8,34,2.2,0,6.04,1.38629436111989,6.5876877463862,3.52636052461616,0.78845736036427,1.95160817016995
"406",2,2,94.6,212.1,680.9,9.5,27.9,27,2.2,0,0,0.693147180559945,6.52488301952661,3.29583686600433,0.78845736036427,0
"407",6,5,87.1,291.3,860.6,4,17,67,4.9,0,3.95,1.6094379124341,6.75879112584218,4.20469261939097,1.58923520511658,1.5993875765806
"408",4,5,84.7,8.2,55,2.9,14.2,46,4,0,0,1.6094379124341,4.02535169073515,3.8286413964891,1.38629436111989,0
"409",4,3,90.3,290,855.3,7.4,19.9,44,3.1,0,7.8,1.09861228866811,6.75262078203215,3.78418963391826,1.1314021114911,2.17475172148416
"410",1,4,92.3,96.2,450.2,12.1,23.4,31,5.4,0,0,1.38629436111989,6.11191070018385,3.43398720448515,1.68639895357023,0
"411",6,3,84.1,7.3,52.8,2.7,14.7,42,2.7,0,0,1.09861228866811,3.98527346716774,3.73766961828337,0.993251773010283,0
"412",7,4,84.6,3.2,43.6,3.3,8.2,53,9.4,0,4.62,1.38629436111989,3.79773385902602,3.97029191355212,2.24070968927596,1.7263316639056
"413",9,4,92.3,92.1,442.1,9.8,22.8,27,4.5,0,1.63,1.38629436111989,6.09379547820544,3.29583686600433,1.50407739677627,0.966983846189673
"414",7,5,93.7,231.1,715.1,8.4,26.4,33,3.6,0,0,1.6094379124341,6.57381982201289,3.49650756146648,1.28093384546206,0
"415",5,4,93.6,235.1,723.1,10.1,24.1,50,4,0,0,1.38629436111989,6.58492950439478,3.91202300542815,1.38629436111989,0
"416",8,6,94.8,222.4,698.6,13.9,27.5,27,4.9,0,746.28,1.79175946922805,6.55050874314445,3.29583686600433,1.58923520511658,6.61643994756459
"417",6,3,92.7,164.1,575.8,8.9,26.3,39,3.1,0,7.02,1.09861228866811,6.35749558597074,3.66356164612965,1.1314021114911,2.08193842187842
"418",6,5,93.4,17.3,28.3,9.9,13.8,24,5.8,0,0,1.6094379124341,3.37758751602302,3.17805383034795,1.75785791755237,0
"419",2,4,92,203.2,664.5,8.1,24.9,42,5.4,0,2.44,1.38629436111989,6.50053863783517,3.73766961828337,1.68639895357023,1.23547147138531
"420",2,5,91.6,181.3,613,7.6,24.8,36,4,0,3.05,1.6094379124341,6.41999492814714,3.58351893845611,1.38629436111989,1.39871688111845
"421",8,8,91.7,191.4,635.9,7.8,26.2,36,4.5,0,185.76,2.07944154167984,6.45661265737732,3.58351893845611,1.50407739677627,5.22982437010274
"422",2,4,95.2,217.7,690,18,30.8,19,4.5,0,0,1.38629436111989,6.53813982376767,2.94443897916644,1.50407739677627,0
"423",8,6,88.9,263.1,795.9,5.2,29.3,27,3.6,0,6.3,1.79175946922805,6.6807292004037,3.29583686600433,1.28093384546206,1.98787434815435
"424",1,3,91.2,94.3,744.4,8.4,22.3,48,4,0,0.72,1.09861228866811,6.61392098704516,3.87120101090789,1.38629436111989,0.542324290825362
"425",8,6,93.7,231.1,715.1,8.4,26.9,31,3.6,0,4.96,1.79175946922805,6.57381982201289,3.43398720448515,1.28093384546206,1.78507048107726
"426",2,2,91.6,248.4,753.8,6.3,20.4,56,2.2,0,0,0.693147180559945,6.62645281349439,4.02535169073515,0.78845736036427,0
"427",8,6,91.6,248.4,753.8,6.3,20.4,56,2.2,0,0,1.79175946922805,6.62645281349439,4.02535169073515,0.78845736036427,0
"428",2,4,92.1,207,672.6,8.2,27.9,33,2.2,0,2.35,1.38629436111989,6.51263646292812,3.49650756146648,0.78845736036427,1.20896034583698
"429",1,3,94.8,222.4,698.6,13.9,26.2,34,5.8,0,0,1.09861228866811,6.55050874314445,3.52636052461616,1.75785791755237,0
"430",3,4,91.6,181.3,613,7.6,24.6,44,4,0,3.2,1.38629436111989,6.41999492814714,3.78418963391826,1.38629436111989,1.43508452528932
"431",7,4,89.7,287.2,849.3,6.8,19.4,45,3.6,0,0,1.38629436111989,6.74558922839175,3.80666248977032,1.28093384546206,0
"432",1,3,92.1,178,605.3,9.6,23.3,40,4,0,6.36,1.09861228866811,6.40737491307769,3.68887945411394,1.38629436111989,1.99605993274078
"433",8,6,94.8,222.4,698.6,13.9,23.9,38,6.7,0,0,1.79175946922805,6.55050874314445,3.63758615972639,1.90210752639692,0
"434",2,4,93.6,235.1,723.1,10.1,20.9,66,4.9,0,15.34,1.38629436111989,6.58492950439478,4.18965474202643,1.58923520511658,2.79361608943186
"435",1,4,90.6,269.8,811.2,5.5,22.2,45,3.6,0,0,1.38629436111989,6.6997466152522,3.80666248977032,1.28093384546206,0
"436",2,5,90.8,84.7,376.6,5.6,23.8,51,1.8,0,0,1.6094379124341,5.93383543427135,3.93182563272433,0.587786664902119,0
"437",8,6,92.1,207,672.6,8.2,26.8,35,1.3,0,0.54,1.79175946922805,6.51263646292812,3.55534806148941,0.262364264467491,0.431782416425538
"438",8,6,89.4,253.6,768.4,9.7,14.2,73,2.7,0,0,1.79175946922805,6.6456109903182,4.29045944114839,0.993251773010283,0
"439",2,5,93.7,231.1,715.1,8.4,23.6,53,4,0,6.43,1.6094379124341,6.57381982201289,3.97029191355212,1.38629436111989,2.00552585872967
"440",1,3,91.1,91.3,738.1,7.2,19.1,46,2.2,0,0.33,1.09861228866811,6.60543322979084,3.8286413964891,0.78845736036427,0.285178942233662
"441",5,4,90.3,290,855.3,7.4,16.2,58,3.6,0,0,1.38629436111989,6.75262078203215,4.06044301054642,1.28093384546206,0
"442",8,6,92.1,207,672.6,8.2,25.5,29,1.8,0,1.23,1.79175946922805,6.51263646292812,3.36729582998647,0.587786664902119,0.802001585472027
"443",6,5,87.9,24.9,41.6,3.7,10.9,64,3.1,0,3.35,1.6094379124341,3.75185425327532,4.15888308335967,1.1314021114911,1.47017584510059
"444",1,2,90.7,80.9,368.3,16.8,14.8,78,8,0,0,0.693147180559945,5.91160932185852,4.35670882668959,2.07944154167984,0
"445",2,5,90.3,290,855.3,7.4,16.2,58,3.6,0,9.96,1.6094379124341,6.75262078203215,4.06044301054642,1.28093384546206,2.39425228151987
"446",5,5,94,47.9,100.7,10.7,17.3,80,4.5,0,0,1.6094379124341,4.62202730305451,4.38202663467388,1.50407739677627,0
"447",6,5,92,203.2,664.5,8.1,19.1,70,2.2,0,0,1.6094379124341,6.50053863783517,4.24849524204936,0.78845736036427,0
"448",3,4,93.4,17.3,28.3,9.9,8.9,35,8,0,0,1.38629436111989,3.37758751602302,3.55534806148941,2.07944154167984,0
"449",7,4,89.7,284.9,844,10.1,10.5,77,4,0,0,1.38629436111989,6.73933662735717,4.34380542185368,1.38629436111989,0
"450",7,4,91.6,181.3,613,7.6,19.3,61,4.9,0,0,1.38629436111989,6.41999492814714,4.11087386417331,1.58923520511658,0
"451",4,5,95.2,217.7,690,18,23.4,49,5.4,0,6.43,1.6094379124341,6.53813982376767,3.89182029811063,1.68639895357023,2.00552585872967
"452",1,4,90.5,196.8,649.9,16.3,11.8,88,4.9,0,9.71,1.38629436111989,6.47835602057834,4.47733681447821,1.58923520511658,2.37117788445966
"453",7,4,91.5,238.2,730.6,7.5,17.7,65,4,0,0,1.38629436111989,6.59523391651671,4.17438726989564,1.38629436111989,0
"454",4,5,89.4,266.2,803.3,5.6,17.4,54,3.1,0,0,1.6094379124341,6.68997233391002,3.98898404656427,1.1314021114911,0
"455",3,4,91.6,248.4,753.8,6.3,16.8,56,3.1,0,0,1.38629436111989,6.62645281349439,4.02535169073515,1.1314021114911,0
"456",3,4,94.6,160,567.2,16.7,17.9,48,2.7,0,0,1.38629436111989,6.34247346942009,3.87120101090789,0.993251773010283,0
"457",2,4,91.6,248.4,753.8,6.3,16.6,59,2.7,0,0,1.38629436111989,6.62645281349439,4.07753744390572,0.993251773010283,0
"458",1,4,91.7,191.4,635.9,7.8,19.9,50,4,0,82.75,1.38629436111989,6.45661265737732,3.91202300542815,1.38629436111989,4.42783617070518
"459",8,6,93.7,231.1,715.1,8.4,18.9,64,4.9,0,3.32,1.79175946922805,6.57381982201289,4.15888308335967,1.58923520511658,1.46325540225602
"460",7,4,91.6,273.8,819.1,7.7,15.5,72,8,0,1.94,1.38629436111989,6.70942628404237,4.27666611901606,2.07944154167984,1.07840958135059
"461",2,5,93.7,231.1,715.1,8.4,18.9,64,4.9,0,0,1.6094379124341,6.57381982201289,4.15888308335967,1.58923520511658,0
"462",8,6,93.7,231.1,715.1,8.4,18.9,64,4.9,0,0,1.79175946922805,6.57381982201289,4.15888308335967,1.58923520511658,0
"463",1,4,91,276.3,825.1,7.1,14.5,76,7.6,0,3.71,1.38629436111989,6.71671583156846,4.33073334028633,2.02814824729229,1.54968790802833
"464",6,5,75.1,4.4,16.2,1.9,4.6,82,6.3,0,5.39,1.6094379124341,2.84490938381941,4.40671924726425,1.84054963339749,1.85473426838944
"465",6,4,75.1,4.4,16.2,1.9,5.1,77,5.4,0,2.14,1.38629436111989,2.84490938381941,4.34380542185368,1.68639895357023,1.14422279992016
"466",2,2,79.5,3.6,15.3,1.8,4.6,59,0.9,0,6.84,0.693147180559945,2.79116510781272,4.07753744390572,-0.105360515657826,2.05923883436232
"467",6,5,87.2,15.1,36.9,7.1,10.2,45,5.8,0,3.18,1.6094379124341,3.63495111208838,3.80666248977032,1.75785791755237,1.43031124653666
"468",3,4,90.2,18.5,41.1,7.3,11.2,41,5.4,0,5.55,1.38629436111989,3.74004774068834,3.71357206670431,1.68639895357023,1.87946504964716
"469",6,5,91.3,20.6,43.5,8.5,13.3,27,3.6,0,6.61,1.6094379124341,3.79548918917219,3.29583686600433,1.28093384546206,2.02946317187359
"470",6,3,91,14.6,25.6,12.3,13.7,33,9.4,0,61.13,1.09861228866811,3.28091121578765,3.49650756146648,2.24070968927596,4.1292289640756
"471",5,4,91,14.6,25.6,12.3,17.6,27,5.8,0,0,1.38629436111989,3.28091121578765,3.29583686600433,1.75785791755237,0
"472",4,3,89.6,25.4,73.7,5.7,18,40,4,0,38.48,1.09861228866811,4.31348009213877,3.68887945411394,1.38629436111989,3.67579421456528
"473",8,3,88.2,96.2,229,4.7,14.3,79,4,0,1.94,1.09861228866811,5.4380793089232,4.36944785246702,1.38629436111989,1.07840958135059
"474",9,4,90.5,61.1,252.6,9.4,24.5,50,3.1,0,70.32,1.38629436111989,5.53575822256307,3.91202300542815,1.1314021114911,4.26717679299494
"475",4,3,93,103.8,316.7,10.8,26.4,35,2.7,0,10.08,1.09861228866811,5.76110754127547,3.55534806148941,0.993251773010283,2.40514168131914
"476",2,5,93.7,121.7,350.2,18,22.7,40,9.4,0,3.19,1.6094379124341,5.86135586176096,3.68887945411394,2.24070968927596,1.43270073393405
"477",4,3,93.5,85.3,395,9.9,27.2,28,1.3,0,1.76,1.09861228866811,5.98141421125448,3.3322045101752,0.262364264467491,1.01523067972906
"478",4,3,93.7,101.3,423.4,14.7,26.1,45,4,0,7.36,1.09861228866811,6.05067640673983,3.80666248977032,1.38629436111989,2.12345842709661
"479",7,4,93.7,101.3,423.4,14.7,18.2,82,4.5,0,2.21,1.38629436111989,6.05067640673983,4.40671924726425,1.50407739677627,1.16627093714192
"480",7,4,89.2,103.9,431.6,6.4,22.6,57,4.9,0,278.53,1.38629436111989,6.06981351351896,4.04305126783455,1.58923520511658,5.63310962136115
"481",9,9,93.2,114.4,560,9.5,30.2,25,4.5,0,2.75,2.19722457733622,6.3297209055227,3.2188758248682,1.50407739677627,1.32175583998232
"482",4,3,93.2,114.4,560,9.5,30.2,22,4.9,0,0,1.09861228866811,6.3297209055227,3.09104245335832,1.58923520511658,0
"483",3,4,94.9,130.3,587.1,14.1,23.4,40,5.8,0,1.29,1.38629436111989,6.37689700146591,3.68887945411394,1.75785791755237,0.828551817566148
"484",8,6,94.9,130.3,587.1,14.1,31,27,5.4,0,0,1.79175946922805,6.37689700146591,3.29583686600433,1.68639895357023,0
"485",2,5,94.9,130.3,587.1,14.1,33.1,25,4,0,26.43,1.6094379124341,6.37689700146591,3.2188758248682,1.38629436111989,3.31163730494951
"486",2,4,95,135.5,596.3,21.3,30.6,28,3.6,0,2.07,1.38629436111989,6.39241949973826,3.3322045101752,1.28093384546206,1.12167756159911
"487",5,4,95.1,141.3,605.8,17.7,24.1,43,6.3,0,2,1.38629436111989,6.40819924747438,3.76120011569356,1.84054963339749,1.09861228866811
"488",5,4,95.1,141.3,605.8,17.7,26.4,34,3.6,0,16.4,1.38629436111989,6.40819924747438,3.52636052461616,1.28093384546206,2.85647020622048
"489",4,4,95.1,141.3,605.8,17.7,19.4,71,7.6,0,46.7,1.38629436111989,6.40819924747438,4.26267987704132,2.02814824729229,3.8649313978943
"490",4,4,95.1,141.3,605.8,17.7,20.6,58,1.3,0,0,1.38629436111989,6.40819924747438,4.06044301054642,0.262364264467491,0
"491",4,4,95.1,141.3,605.8,17.7,28.7,33,4,0,0,1.38629436111989,6.40819924747438,3.49650756146648,1.38629436111989,0
"492",4,4,95.8,152,624.1,13.8,32.4,21,4.5,0,0,1.38629436111989,6.43791163693777,3.04452243772342,1.50407739677627,0
"493",1,3,95.9,158,633.6,11.3,32.4,27,2.2,0,0,1.09861228866811,6.4529948791491,3.29583686600433,0.78845736036427,0
"494",1,3,95.9,158,633.6,11.3,27.5,29,4.5,0,43.32,1.09861228866811,6.4529948791491,3.36729582998647,1.50407739677627,3.79143604243903
"495",6,6,96,164,643,14,30.8,30,4.9,0,8.59,1.79175946922805,6.46769872610435,3.40119738166216,1.58923520511658,2.26072088889535
"496",6,6,96.2,175.5,661.8,16.8,23.9,42,2.2,0,0,1.79175946922805,6.49647328555241,3.73766961828337,0.78845736036427,0
"497",4,5,96.2,175.5,661.8,16.8,32.6,26,3.1,0,2.77,1.6094379124341,6.49647328555241,3.25809653802148,1.1314021114911,1.32707500145992
"498",3,4,96.1,181.1,671.2,14.3,32.3,27,2.2,0,14.68,1.38629436111989,6.51055591529101,3.29583686600433,0.78845736036427,2.75238601492226
"499",6,5,96.1,181.1,671.2,14.3,33.3,26,2.7,0,40.54,1.6094379124341,6.51055591529101,3.25809653802148,0.993251773010283,3.72665681844797
"500",7,5,96.1,181.1,671.2,14.3,27.3,63,4.9,6.4,10.82,1.6094379124341,6.51055591529101,4.14313472639153,1.58923520511658,2.46979301197795
"501",8,6,96.1,181.1,671.2,14.3,21.6,65,4.9,0.8,0,1.79175946922805,6.51055591529101,4.17438726989564,1.58923520511658,0
"502",7,5,96.1,181.1,671.2,14.3,21.6,65,4.9,0.8,0,1.6094379124341,6.51055591529101,4.17438726989564,1.58923520511658,0
"503",4,4,96.1,181.1,671.2,14.3,20.7,69,4.9,0.4,0,1.38629436111989,6.51055591529101,4.23410650459726,1.58923520511658,0
"504",2,4,94.5,139.4,689.1,20,29.2,30,4.9,0,1.95,1.38629436111989,6.53683651462656,3.40119738166216,1.58923520511658,1.08180517035173
"505",4,3,94.5,139.4,689.1,20,28.9,29,4.9,0,49.59,1.09861228866811,6.53683651462656,3.36729582998647,1.58923520511658,3.92375392830384
"506",1,2,91,163.2,744.4,10.1,26.7,35,1.8,0,5.8,0.693147180559945,6.61392098704516,3.55534806148941,0.587786664902119,1.91692261218206
"507",1,2,91,166.9,752.6,7.1,18.5,73,8.5,0,0,0.693147180559945,6.62486172326215,4.29045944114839,2.14006616349627,0
"508",2,4,91,166.9,752.6,7.1,25.9,41,3.6,0,0,1.38629436111989,6.62486172326215,3.71357206670431,1.28093384546206,0
"509",1,2,91,166.9,752.6,7.1,25.9,41,3.6,0,0,0.693147180559945,6.62486172326215,3.71357206670431,1.28093384546206,0
"510",5,4,91,166.9,752.6,7.1,21.1,71,7.6,1.4,2.17,1.38629436111989,6.62486172326215,4.26267987704132,2.02814824729229,1.15373158788919
"511",6,5,91,166.9,752.6,7.1,18.2,62,5.4,0,0.43,1.6094379124341,6.62486172326215,4.12713438504509,1.68639895357023,0.357674444271816
"512",8,6,81.6,56.7,665.6,1.9,27.8,35,2.7,0,0,1.79175946922805,6.50219016587364,3.55534806148941,0.993251773010283,0
"513",4,3,81.6,56.7,665.6,1.9,27.8,32,2.7,0,6.44,1.09861228866811,6.50219016587364,3.46573590279973,0.993251773010283,2.006870848845
"514",2,4,81.6,56.7,665.6,1.9,21.9,71,5.8,0,54.29,1.38629436111989,6.50219016587364,4.26267987704132,1.75785791755237,4.01259206034984
"515",7,4,81.6,56.7,665.6,1.9,21.2,70,6.7,0,11.16,1.38629436111989,6.50219016587364,4.24849524204936,1.90210752639692,2.49815187653802
"516",1,4,94.4,146,614.7,11.3,25.6,42,4,0,0,1.38629436111989,6.42275983191716,3.73766961828337,1.38629436111989,0
"517",6,3,79.5,3,106.7,1.1,11.8,31,4.5,0,0,1.09861228866811,4.67934958416234,3.43398720448515,1.50407739677627,0
